region,date,set,location,eel,Paired,comp,date_proc,proc,1_frac_corr,sz_frac,orgnsm,count,rel_abun,Sum,act_count
Koeye,30-Apr-16,2.2,Koeye,1,,0,,,,1,NAN,,,,
Koeye,30-Apr-16,1.2,Koeye,1,,0,,,,,NAN,,,,
Koeye,30-Apr-16,2.2,Koeye,0,,0,,,,,NAN,,,,
Koeye,30-Apr-16,1.2,Koeye,0,,0,,,,,NAN,,,,
Koeye,30-Apr-16,1.1,Koeye,1,,1,29-Sep-16,MM,1,1,Gammarid,23,0.433962264,53,23
Koeye,30-Apr-16,1.1,Koeye,1,,1,29-Sep-16,MM,1,1,Valvifera,1,0.018867925,53,1
Koeye,30-Apr-16,1.1,Koeye,1,,1,29-Sep-16,MM,1,1,Phyllodocida,4,0.075471698,53,4
Koeye,30-Apr-16,1.1,Koeye,1,,1,29-Sep-16,MM,1,1,Harpac,2,0.037735849,53,2
Koeye,30-Apr-16,1.1,Koeye,1,,1,29-Sep-16,MM,1,1,Calanoid,1,0.018867925,53,1
Koeye,30-Apr-16,1.1,Koeye,1,,1,29-Sep-16,MM,1,1,Cumacea,1,0.018867925,53,1
Koeye,30-Apr-16,1.1,Koeye,1,,1,29-Sep-16,MM,1,1,Echinoderm,1,0.018867925,53,1
Koeye,30-Apr-16,1.1,Koeye,1,,1,29-Sep-16,MM,1,1,Ostracod,7,0.132075472,53,7
Koeye,30-Apr-16,1.1,Koeye,1,,1,29-Sep-16,MM,1,2,Gammarid,5,0.094339623,53,5
Koeye,30-Apr-16,1.1,Koeye,1,,1,29-Sep-16,MM,1,2,Valvifera,5,0.094339623,53,5
Koeye,30-Apr-16,1.1,Koeye,1,,1,29-Sep-16,MM,1,2,Barnacle,3,0.056603774,53,3
Koeye,30-Apr-16,1.1,Koeye,0,,1,29-Sep-16,MM,1,1,Gammarid,4,0.078431373,51,4
Koeye,30-Apr-16,1.1,Koeye,0,,1,29-Sep-16,MM,1,2,Phyllodocida,1,0.019607843,51,1
Koeye,30-Apr-16,1.1,Koeye,0,,1,29-Sep-16,MM,1,1,Gammarid,2,0.039215686,51,2
Koeye,30-Apr-16,1.1,Koeye,0,,1,29-Sep-16,MM,1,1,Valvifera,1,0.019607843,51,1
Koeye,30-Apr-16,1.1,Koeye,0,,1,29-Sep-16,MM,1,1,Phyllodocida,10,0.196078431,51,10
Koeye,30-Apr-16,1.1,Koeye,0,,1,29-Sep-16,MM,1,1,Harpac,2,0.039215686,51,2
Koeye,30-Apr-16,1.1,Koeye,0,,1,29-Sep-16,MM,1,1,Ostracod,16,0.31372549,51,16
Koeye,30-Apr-16,2.1,Koeye,0,,1,28-Sep-16,MM,1,1,Phyllodocida,7,0.137254902,51,7
Koeye,30-Apr-16,2.1,Koeye,0,,1,28-Sep-16,MM,1,1,Ostracod,8,0.156862745,51,8
Koeye,30-Apr-16,2.1,Koeye,1,,1,29-Sep-16,MM,1,2,Gammarid,44,0.494382022,89,44
Koeye,30-Apr-16,2.1,Koeye,1,,1,29-Sep-16,MM,1,2,Valvifera,4,0.04494382,89,4
Koeye,30-Apr-16,2.1,Koeye,1,,1,29-Sep-16,MM,1,2,Phyllodocida,2,0.02247191,89,2
Koeye,30-Apr-16,2.1,Koeye,1,,1,29-Sep-16,MM,1,1,Gammarid,23,0.258426966,89,23
Koeye,30-Apr-16,2.1,Koeye,1,,1,29-Sep-16,MM,1,1,Hyperiidea,2,0.02247191,89,2
Koeye,30-Apr-16,2.1,Koeye,1,,1,29-Sep-16,MM,1,1,Valvifera,1,0.011235955,89,1
Koeye,30-Apr-16,2.1,Koeye,1,,1,29-Sep-16,MM,1,1,Harpac,9,0.101123596,89,9
Koeye,30-Apr-16,2.1,Koeye,1,,1,29-Sep-16,MM,1,1,Ostracod,4,0.04494382,89,4
Tahsis,23-Jun-16,1.1,,0,,1,27-Oct-16,MM,2,2,Phyllodocida,2,0.004366812,458,1
Tahsis,23-Jun-16,1.1,,0,,1,27-Oct-16,MM,2,2,Cumacea,2,0.004366812,458,1
Tahsis,23-Jun-16,1.1,,0,,1,27-Oct-16,MM,2,1,Cladoceran,4,0.008733624,458,2
Tahsis,23-Jun-16,1.1,,0,,1,27-Oct-16,MM,2,1,Valvifera,4,0.008733624,458,2
Tahsis,23-Jun-16,1.1,,0,,1,27-Oct-16,MM,2,1,Phyllodocida,6,0.013100437,458,3
Tahsis,23-Jun-16,1.1,,0,,1,27-Oct-16,MM,2,1,Appendicularia,6,0.013100437,458,3
Tahsis,23-Jun-16,1.1,,0,,1,27-Oct-16,MM,2,1,Harpac,150,0.327510917,458,75
Tahsis,23-Jun-16,1.1,,0,,1,27-Oct-16,MM,2,1,Calanoid,282,0.615720524,458,141
Tahsis,23-Jun-16,1.1,,0,,1,27-Oct-16,MM,2,1,Cumacea,2,0.004366812,458,1
Tahsis,23-Jun-16,1.1,,1,,1,24-Oct-16,MM,10,10,Fish Larvae,1,0.000333111,3002,0.1
Tahsis,23-Jun-16,1.1,,1,,1,24-Oct-16,MM,10,2,Natantia,1,0.000333111,3002,0.1
Tahsis,23-Jun-16,1.1,,1,,1,24-Oct-16,MM,10,1,Cladoceran,80,0.026648901,3002,8
Tahsis,23-Jun-16,1.1,,1,,1,24-Oct-16,MM,10,1,Valvifera,20,0.006662225,3002,2
Tahsis,23-Jun-16,1.1,,1,,1,24-Oct-16,MM,10,1,Phyllodocida,10,0.003331113,3002,1
Tahsis,23-Jun-16,1.1,,1,,1,24-Oct-16,MM,10,1,Harpac,110,0.036642239,3002,11
Tahsis,23-Jun-16,1.1,,1,,1,24-Oct-16,MM,10,1,Calanoid,2780,0.9260493,3002,278
Tahsis,23-Jun-16,2.1,,1,,1,24-Oct-16,MM,8,2,Mysida,1,0.000295683,3382,0.125
Tahsis,23-Jun-16,2.1,,1,,1,24-Oct-16,MM,8,2,Natantia,2,0.000591366,3382,0.25
Tahsis,23-Jun-16,2.1,,1,,1,24-Oct-16,MM,8,2,Cumacea,2,0.000591366,3382,0.25
Tahsis,23-Jun-16,2.1,,1,,1,24-Oct-16,MM,8,4,Mysida,1,0.000295683,3382,0.125
Tahsis,23-Jun-16,2.1,,1,,1,24-Oct-16,MM,8,1,Cladoceran,72,0.021289178,3382,9
Tahsis,23-Jun-16,2.1,,1,,1,24-Oct-16,MM,8,1,Phyllodocida,8,0.002365464,3382,1
Tahsis,23-Jun-16,2.1,,1,,1,24-Oct-16,MM,8,1,Appendicularia,32,0.009461857,3382,4
Tahsis,23-Jun-16,2.1,,1,,1,24-Oct-16,MM,8,1,Harpac,280,0.082791248,3382,35
Tahsis,23-Jun-16,2.1,,1,,1,24-Oct-16,MM,8,1,Calanoid,2984,0.882318155,3382,373
Tahsis,23-Jun-16,2.1,,0,,1,10-Dec-16,MM,8,1,Phyllodocida,80,0.033444816,299,10
Tahsis,23-Jun-16,2.1,,0,,1,10-Dec-16,MM,8,1,Harpac,48,0.02006689,299,6
Tahsis,23-Jun-16,2.1,,0,,1,10-Dec-16,MM,8,1,Calanoid,2224,0.929765886,299,278
Tahsis,23-Jun-16,2.1,,0,,1,10-Dec-16,MM,8,1,Cladoceran,40,0.016722408,299,5
Tahsis,08-Jun-16,1.1,,1,,1,27-Oct-16,MM,8,2,Gammarid,1,0.000423729,2360,0.125
Tahsis,08-Jun-16,1.1,,1,,1,27-Oct-16,MM,8,2,Calanoid,1,0.000423729,2360,0.125
Tahsis,08-Jun-16,1.1,,1,,1,27-Oct-16,MM,8,2,Natantia,4,0.001694915,2360,0.5
Tahsis,08-Jun-16,1.1,,1,,1,27-Oct-16,MM,8,2,Cumacea,1,0.000423729,2360,0.125
Tahsis,08-Jun-16,1.1,,1,,1,27-Oct-16,MM,8,26,Fish Larvae,1,0.000423729,2360,0.125
Tahsis,08-Jun-16,1.1,,1,,1,27-Oct-16,MM,8,1,Cladoceran,16,0.006779661,2360,2
Tahsis,08-Jun-16,1.1,,1,,1,27-Oct-16,MM,8,1,Phyllodocida,56,0.023728814,2360,7
Tahsis,08-Jun-16,1.1,,1,,1,27-Oct-16,MM,8,1,Appendicularia,16,0.006779661,2360,2
Tahsis,08-Jun-16,1.1,,1,,1,27-Oct-16,MM,8,1,Harpac,296,0.125423729,2360,37
Tahsis,08-Jun-16,1.1,,1,,1,27-Oct-16,MM,8,1,Calanoid,1968,0.833898305,2360,246
Tahsis,26-May-16,1.1,,1,,1,27-Oct-16,MM,320,1,Harpac,1920,0.025972269,73925,6
Tahsis,26-May-16,1.1,,1,,1,27-Oct-16,MM,320,1,Calanoid,72000,0.973960095,73925,225
Tahsis,26-May-16,1.1,,1,,1,27-Oct-16,MM,320,2,Calanoid,2,2.70544E-05,73925,0.00625
Tahsis,26-May-16,1.1,,1,,1,27-Oct-16,MM,320,2,Natantia,1,1.35272E-05,73925,0.003125
Tahsis,26-May-16,1.1,,1,,1,27-Oct-16,MM,320,2,Cumacea,2,2.70544E-05,73925,0.00625
Tahsis,26-May-16,1.1,,0,,1,24-Oct-16,MM,3.333333333,2,Phyllodocida,1,0.001008403,991.6666667,0.3
Tahsis,26-May-16,1.1,,0,,1,24-Oct-16,MM,3.333333333,2,Natantia,3,0.00302521,991.6666667,0.9
Tahsis,26-May-16,1.1,,0,,1,24-Oct-16,MM,3.333333333,2,Fish Larvae,1,0.001008403,991.6666667,0.3
Tahsis,26-May-16,1.1,,0,,1,24-Oct-16,MM,3.333333333,1,Appendicularia,13.33333333,0.013445378,991.6666667,4
Tahsis,26-May-16,1.1,,0,,1,24-Oct-16,MM,3.333333333,1,Harpac,543.3333333,0.54789916,991.6666667,163
Tahsis,26-May-16,1.1,,0,,1,24-Oct-16,MM,3.333333333,1,Calanoid,426.6666667,0.430252101,991.6666667,128
Tahsis,26-May-16,1.1,,0,,1,24-Oct-16,MM,3.333333333,1,Cumacea,3.333333333,0.003361345,991.6666667,1
Tahsis,26-May-16,2.1,,0,,1,10-Dec-16,MM,4,1,Harpac,128,0.119402985,1072,
Tahsis,26-May-16,2.1,,0,,1,10-Dec-16,MM,4,1,Phyllodocida,16,0.014925373,1072,
Tahsis,26-May-16,2.1,,0,,1,10-Dec-16,MM,4,1,Calanoid,896,0.835820896,1072,
Tahsis,26-May-16,2.1,,0,,1,10-Dec-16,MM,4,1,Cladoceran,32,0.029850746,1072,
Tahsis,26-May-16,2.1,,1,,1,10-Dec-16,MM,8,2,Gammarid,2,0.00078064,2562,
Tahsis,26-May-16,2.1,,1,,1,10-Dec-16,MM,8,1,Appendicularia,16,0.006245121,2562,
Tahsis,26-May-16,2.1,,1,,1,10-Dec-16,MM,8,1,Harpac,56,0.021857923,2562,
Tahsis,26-May-16,2.1,,1,,1,10-Dec-16,MM,8,1,Calanoid,2472,0.964871194,2562,
Tahsis,26-May-16,2.1,,1,,1,10-Dec-16,MM,8,1,Cladoceran,16,0.006245121,2562,2
Tahsis,10-May-16,1.1,,0,,1,08-Oct-16,MM,20,1,Cladoceran,200,0.033647376,5944,10
Tahsis,10-May-16,1.1,,0,,1,08-Oct-16,MM,20,1,Phyllodocida,120,0.020188425,5944,6
Tahsis,10-May-16,1.1,,0,,1,08-Oct-16,MM,20,1,Harpac,360,0.060565276,5944,18
Tahsis,10-May-16,1.1,,0,,1,08-Oct-16,MM,20,1,Calanoid,5260,0.884925976,5944,263
Tahsis,10-May-16,1.1,,0,,1,08-Oct-16,MM,20,2,Harpac,1,0.000168237,5944,0.05
Tahsis,10-May-16,1.1,,0,,1,08-Oct-16,MM,20,2,Cumacea,3,0.000504711,5944,0.15
Tahsis,10-May-16,1.1,,1,,1,05-Oct-16,MM,13.33333333,1,Cladoceran,6,0.001502755,3992.666667,0.45
Tahsis,10-May-16,1.1,,1,,1,05-Oct-16,MM,13.33333333,1,Phyllodocida,53.33333333,0.013357823,3992.666667,4
Tahsis,10-May-16,1.1,,1,,1,05-Oct-16,MM,13.33333333,1,Harpac,160,0.040073468,3992.666667,12
Tahsis,10-May-16,1.1,,1,,1,05-Oct-16,MM,13.33333333,1,Calanoid,3760,0.941726499,3992.666667,282
Tahsis,10-May-16,1.1,,1,,1,05-Oct-16,MM,13.33333333,1,Natantia,13.33333333,0.003339456,3992.666667,1
Tahsis,10-May-16,2.1,,0,,1,10-Dec-16,MM,8,1,Appendicularia,8,0.003558719,281,1
Tahsis,10-May-16,2.1,,0,,1,10-Dec-16,MM,8,1,Harpac,40,0.017793594,281,5
Tahsis,10-May-16,2.1,,0,,1,10-Dec-16,MM,8,1,Calanoid,2176,0.96797153,281,272
Tahsis,10-May-16,2.1,,0,,1,10-Dec-16,MM,8,1,Cladoceran,24,0.010676157,281,3
Tahsis,10-May-16,2.1,,1,,1,10-Dec-16,MM,8,1,Phyllodocida,24,0.015384615,195,3
Tahsis,10-May-16,2.1,,1,,1,10-Dec-16,MM,8,1,Appendicularia,8,0.005128205,195,1
Tahsis,10-May-16,2.1,,1,,1,10-Dec-16,MM,8,1,Harpac,48,0.030769231,195,6
Tahsis,10-May-16,2.1,,1,,1,10-Dec-16,MM,8,1,Calanoid,1472,0.943589744,195,184
Tahsis,10-May-16,2.1,,1,,1,10-Dec-16,MM,8,1,Mysida,8,0.005128205,195,1
Tahsis,08-Jun-16,1.1,,0,,1,24-Oct-16,MM,10,2,Natantia,1,0.000494071,2024,0.1
Tahsis,08-Jun-16,1.1,,0,,1,24-Oct-16,MM,10,2,Cumacea,3,0.001482213,2024,0.3
Tahsis,08-Jun-16,1.1,,0,,1,24-Oct-16,MM,10,1,Cladoceran,40,0.019762846,2024,4
Tahsis,08-Jun-16,1.1,,0,,1,24-Oct-16,MM,10,1,Valvifera,10,0.004940711,2024,1
Tahsis,08-Jun-16,1.1,,0,,1,24-Oct-16,MM,10,1,Appendicularia,20,0.009881423,2024,2
Tahsis,08-Jun-16,1.1,,0,,1,24-Oct-16,MM,10,1,Harpac,160,0.079051383,2024,16
Tahsis,08-Jun-16,1.1,,0,,1,24-Oct-16,MM,10,1,Calanoid,1700,0.839920949,2024,170
Tahsis,08-Jun-16,1.1,,0,,1,24-Oct-16,MM,10,1,Cumacea,90,0.044466403,2024,9
Tahsis,08-Jun-16,2.1,,0,,1,10-Dec-16,MM,13.33333333,1,Appendicularia,26.66666667,0.007782101,257,2
Tahsis,08-Jun-16,2.1,,0,,1,10-Dec-16,MM,13.33333333,1,Harpac,280,0.081712062,257,21
Tahsis,08-Jun-16,2.1,,0,,1,10-Dec-16,MM,13.33333333,1,Calanoid,3026.666667,0.883268482,257,227
Tahsis,08-Jun-16,2.1,,0,,1,10-Dec-16,MM,13.33333333,1,Cumacea,26.66666667,0.007782101,257,2
Tahsis,08-Jun-16,2.1,,0,,1,10-Dec-16,MM,13.33333333,1,Brachyura,13.33333333,0.003891051,257,1
Tahsis,08-Jun-16,2.1,,0,,1,10-Dec-16,MM,13.33333333,1,Cladoceran,53.33333333,0.015564202,257,4
Tahsis,08-Jun-16,2.1,,1,,1,24-Oct-16,MM,8,14,Cumacea,1,0.000202799,4931,0.125
Tahsis,08-Jun-16,2.1,,1,,1,24-Oct-16,MM,8,2,Valvifera,3,0.000608396,4931,0.375
Tahsis,08-Jun-16,2.1,,1,,1,24-Oct-16,MM,8,2,Phyllodocida,1,0.000202799,4931,0.125
Tahsis,08-Jun-16,2.1,,1,,1,24-Oct-16,MM,8,2,Natantia,12,0.002433583,4931,1.5
Tahsis,08-Jun-16,2.1,,1,,1,24-Oct-16,MM,8,2,Fish Larvae,1,0.000202799,4931,0.125
Tahsis,08-Jun-16,2.1,,1,,1,24-Oct-16,MM,8,1,Appendicularia,16,0.003244778,4931,2
Tahsis,08-Jun-16,2.1,,1,,1,24-Oct-16,MM,8,1,Harpac,1840,0.373149463,4931,230
Tahsis,08-Jun-16,2.1,,1,,1,24-Oct-16,MM,8,1,Calanoid,3056,0.619752586,4931,382
Tahsis,08-Jun-16,2.1,,1,,1,24-Oct-16,MM,8,1,Brachyura,1,0.000202799,4931,0.125
Bedwell,9-Jun-16,3.1,ES3,1,,1,05-Oct-16,MM,1,1,Cumacea,1,0.011627907,86,1
Bedwell,9-Jun-16,3.1,ES3,1,,1,05-Oct-16,MM,1,1,Calanoid,5,0.058139535,86,5
Bedwell,9-Jun-16,3.1,ES3,1,,1,05-Oct-16,MM,1,1,Harpac,69,0.802325581,86,69
Bedwell,9-Jun-16,3.1,ES3,1,,1,05-Oct-16,MM,1,1,Phyllodocida,6,0.069767442,86,6
Bedwell,9-Jun-16,3.1,ES3,1,,1,05-Oct-16,MM,1,1,Gammarid,3,0.034883721,86,3
Bedwell,9-Jun-16,3.1,ES3,1,,1,05-Oct-16,MM,1,2,Cumacea,1,0.011627907,86,1
Bedwell,9-Jun-16,3.1,ES3,1,,1,05-Oct-16,MM,1,2,Phyllodocida,1,0.011627907,86,1
Bedwell,9-Jun-16,3.2,ES3,1,,1,20-Dec-16,MM,1,1,Harpac,31,0.837837838,37,31
Bedwell,9-Jun-16,3.2,ES3,1,,1,20-Dec-16,MM,1,1,Calanoid,2,0.054054054,37,2
Bedwell,9-Jun-16,3.2,ES3,1,,1,20-Dec-16,MM,1,1,Ostracod,2,0.054054054,37,2
Bedwell,9-Jun-16,3.2,ES3,1,,1,20-Dec-16,MM,1,1,Phyllodocida,2,0.054054054,37,2
Bedwell,9-Jun-16,3.2,,,,0,,,,,NAN,,,,
Bedwell,27-May-16,1.1,ES3,1,,1,05-Oct-16,MM,1,1,Cumacea,96,0.328767123,292,96
Bedwell,27-May-16,1.1,ES3,1,,1,05-Oct-16,MM,1,1,Harpac,133,0.455479452,292,133
Bedwell,27-May-16,1.1,ES3,1,,1,05-Oct-16,MM,1,1,Phyllodocida,20,0.068493151,292,20
Bedwell,27-May-16,1.1,ES3,1,,1,05-Oct-16,MM,1,1,Cladoceran,1,0.003424658,292,1
Bedwell,27-May-16,1.1,ES3,1,,1,05-Oct-16,MM,1,1,Gammarid,10,0.034246575,292,10
Bedwell,27-May-16,1.1,ES3,1,,1,05-Oct-16,MM,1,2,Brachyura,1,0.003424658,292,1
Bedwell,27-May-16,1.1,ES3,1,,1,05-Oct-16,MM,1,2,Cumacea,20,0.068493151,292,20
Bedwell,27-May-16,1.1,ES3,1,,1,05-Oct-16,MM,1,2,Phyllodocida,5,0.017123288,292,5
Bedwell,27-May-16,1.1,ES3,1,,1,05-Oct-16,MM,1,2,Gammarid,6,0.020547945,292,6
Bedwell,27-May-16,4.1,,0,,1,04-Oct-16,MM,1,2,Valvifera,1,0.003484321,287,1
Bedwell,27-May-16,4.1,,0,,1,04-Oct-16,MM,1,2,Phyllodocida,1,0.003484321,287,1
Bedwell,27-May-16,4.1,,0,,1,04-Oct-16,MM,1,1,Gammarid,8,0.027874564,287,8
Bedwell,27-May-16,4.1,,0,,1,04-Oct-16,MM,1,1,Cladoceran,3,0.010452962,287,3
Bedwell,27-May-16,4.1,,0,,1,04-Oct-16,MM,1,1,Phyllodocida,15,0.052264808,287,15
Bedwell,27-May-16,4.1,,0,,1,04-Oct-16,MM,1,1,Harpac,210,0.731707317,287,210
Bedwell,27-May-16,4.1,,0,,1,04-Oct-16,MM,1,1,Calanoid,4,0.013937282,287,4
Bedwell,27-May-16,4.1,,0,,1,04-Oct-16,MM,1,1,Cumacea,45,0.156794425,287,45
Bedwell,27-May-16,1.2,ES4,1,,0,20-Dec-16,MM,1,1,Harpac,3,0.214285714,14,3
Bedwell,27-May-16,1.2,ES4,1,,0,20-Dec-16,MM,1,1,Calanoid,1,0.071428571,14,1
Bedwell,27-May-16,1.2,ES4,1,,0,20-Dec-16,MM,1,1,Cladoceran,10,0.714285714,14,10
Bedwell,27-May-16,1.2,ES3,1,,1,20-Dec-16,MM,1,1,Harpac,12,0.387096774,31,12
Bedwell,27-May-16,1.2,ES3,1,,1,20-Dec-16,MM,1,1,Phyllodocida,12,0.387096774,31,12
Bedwell,27-May-16,1.2,ES3,1,,1,20-Dec-16,MM,1,1,Cumacea,1,0.032258065,31,1
Bedwell,27-May-16,1.2,ES3,1,,1,20-Dec-16,MM,1,1,Cladoceran,6,0.193548387,31,6
Bedwell,11-May-16,3.1,,1,,1,05-Oct-16,MM,1,2,Gammarid,1,0.005882353,170,1
Bedwell,11-May-16,3.1,,1,,1,05-Oct-16,MM,1,2,Cumacea,4,0.023529412,170,4
Bedwell,11-May-16,3.1,,1,,1,05-Oct-16,MM,1,1,Gammarid,11,0.064705882,170,11
Bedwell,11-May-16,3.1,,1,,1,05-Oct-16,MM,1,1,Cladoceran,2,0.011764706,170,2
Bedwell,11-May-16,3.1,,1,,1,05-Oct-16,MM,1,1,Phyllodocida,5,0.029411765,170,5
Bedwell,11-May-16,3.1,,1,,1,05-Oct-16,MM,1,1,Harpac,127,0.747058824,170,127
Bedwell,11-May-16,3.1,,1,,1,05-Oct-16,MM,1,1,Calanoid,4,0.023529412,170,4
Bedwell,11-May-16,3.1,,1,,1,05-Oct-16,MM,1,1,Cumacea,16,0.094117647,170,16
Bedwell,28-Apr-16,3.1,,1,,1,04-Oct-16,MM,3.33333,2,Gammarid,3,0.002308286,1299.66541,0.9000009
Bedwell,28-Apr-16,3.1,,1,,1,04-Oct-16,MM,3.33333,2,Harpac,7,0.005386002,1299.66541,2.1000021
Bedwell,28-Apr-16,3.1,,1,,1,04-Oct-16,MM,3.33333,2,Cumacea,17,0.01308029,1299.66541,5.1000051
Bedwell,28-Apr-16,3.1,,1,,1,04-Oct-16,MM,3.33333,1,Phyllodocida,3,0.002308286,1299.66541,0.9000009
Bedwell,28-Apr-16,3.1,,1,,1,04-Oct-16,MM,3.33333,1,Harpac,1256.66541,0.966914561,1299.66541,377
Bedwell,28-Apr-16,3.1,,1,,1,04-Oct-16,MM,3.33333,1,Cumacea,13,0.010002574,1299.66541,3.9000039
Bedwell,28-Apr-16,4.2,,1,,1,20-Dec-16,MM,1,1,Harpac,142,0.959459459,148,142
Bedwell,28-Apr-16,4.2,,1,,1,20-Dec-16,MM,1,1,Calanoid,1,0.006756757,148,1
Bedwell,28-Apr-16,4.2,,1,,1,20-Dec-16,MM,1,1,Cumacea,2,0.013513514,148,2
Bedwell,28-Apr-16,4.2,,1,,1,20-Dec-16,MM,1,1,Cladoceran,3,0.02027027,148,3
Bedwell,14-Apr-16,3.1,,0,,1,04-Oct-16,MM,1,1,Gammarid,2,0.024096386,83,2
Bedwell,14-Apr-16,3.1,,0,,1,04-Oct-16,MM,1,1,Phyllodocida,3,0.036144578,83,3
Bedwell,14-Apr-16,3.1,,0,,1,04-Oct-16,MM,1,1,Appendicularia,14,0.168674699,83,14
Bedwell,14-Apr-16,3.1,,0,,1,04-Oct-16,MM,1,1,Harpac,23,0.277108434,83,23
Bedwell,14-Apr-16,3.1,,0,,1,04-Oct-16,MM,1,1,Calanoid,37,0.445783133,83,37
Bedwell,14-Apr-16,3.1,,0,,1,04-Oct-16,MM,1,1,Ostracod,3,0.036144578,83,3
Bedwell,14-Apr-16,3.1,,0,,1,04-Oct-16,MM,1,2,Gammarid,1,0.012048193,83,1
Bedwell,14-Apr-16,3.2,,0,,1,04-Oct-16,MM,1,2,Phyllodocida,1,0.004975124,201,1
Bedwell,14-Apr-16,3.2,,0,,1,04-Oct-16,MM,1,1,Gammarid,6,0.029850746,201,6
Bedwell,14-Apr-16,3.2,,0,,1,04-Oct-16,MM,1,1,Cladoceran,3,0.014925373,201,3
Bedwell,14-Apr-16,3.2,,0,,1,04-Oct-16,MM,1,1,Valvifera,1,0.004975124,201,1
Bedwell,14-Apr-16,3.2,,0,,1,04-Oct-16,MM,1,1,Phyllodocida,5,0.024875622,201,5
Bedwell,14-Apr-16,3.2,,0,,1,04-Oct-16,MM,1,1,Harpac,146,0.726368159,201,146
Bedwell,14-Apr-16,3.2,,0,,1,04-Oct-16,MM,1,1,Calanoid,15,0.074626866,201,15
Bedwell,14-Apr-16,3.2,,0,,1,04-Oct-16,MM,1,1,Cumacea,20,0.099502488,201,20
Bedwell,14-Apr-16,3.2,,0,,1,04-Oct-16,MM,1,1,Ostracod,4,0.019900498,201,4
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,29717.26576
